,zipcode,number_of_trees,mean_property_value,zipcode,schubert_chokecherry_count,american_beech_count,american_elm_count,american_hophornbeam_count,american_hornbeam_count,american_larch_count,american_linden_count,amur_cork_tree_count,amur_maackia_count,amur_maple_count,atlantic_white_cedar_count,atlas_cedar_count,callery_pear_count,chinese_chestnut_count,chinese_elm_count,chinese_fringetree_count,chinese_tree_lilac_count,cornelian_cherry_count,douglas_fir_count,english_oak_count,european_alder_count,european_beech_count,european_hornbeam_count,himalayan_cedar_count,japanese_hornbeam_count,japanese_maple_count,japanese_snowbell_count,japanese_tree_lilac_count,japanese_zelkova_count,kentucky_coffeetree_count,kentucky_yellowwood_count,london_planetree_count,norway_maple_count,norway_spruce_count,ohio_buckeye_count,oklahoma_redbud_count,osage_orange_count,persian_ironwood_count,schumards_oak_count,scots_pine_count,shantung_maple_count,siberian_elm_count,sophora_count,turkish_hazelnut_count,virginia_pine_count,arborvitae_count,ash_count,bald_cypress_count,bigtooth_aspen_count,black_cherry_count,black_locust_count,black_maple_count,black_oak_count,black_pine_count,black_walnut_count,blackgum_count,blue_spruce_count,boxelder_count,bur_oak_count,catalpa_count,cherry_count,cockspur_hawthorn_count,common_hackberry_count,crab_apple_count,crepe_myrtle_count,crimson_king_maple_count,cucumber_magnolia_count,dawn_redwood_count,eastern_cottonwood_count,eastern_hemlock_count,eastern_redbud_count,eastern_redcedar_count,empress_tree_count,false_cypress_count,flowering_dogwood_count,ginkgo_count,golden_raintree_count,green_ash_count,hardy_rubber_tree_count,hawthorn_count,hedge_maple_count,holly_count,honeylocust_count,horse_chestnut_count,katsura_tree_count,kousa_dogwood_count,littleleaf_linden_count,magnolia_count,maple_count,mimosa_count,mulberry_count,northern_red_oak_count,pagoda_dogwood_count,paper_birch_count,paperbark_maple_count,pignut_hickory_count,pin_oak_count,pine_count,pitch_pine_count,pond_cypress_count,purple_leaf_plum_count,quaking_aspen_count,red_horse_chestnut_count,red_maple_count,red_pine_count,river_birch_count,sassafras_count,sawtooth_oak_count,scarlet_oak_count,serviceberry_count,shingle_oak_count,silver_birch_count,silver_linden_count,silver_maple_count,smoketree_count,southern_magnolia_count,southern_red_oak_count,spruce_count,sugar_maple_count,swamp_white_oak_count,sweetgum_count,sycamore_maple_count,tartar_maple_count,tree_of_heaven_count,trident_maple_count,tulip_poplar_count,two_winged_silverbell_count,weeping_willow_count,white_ash_count,white_oak_count,white_pine_count,willow_oak_count
44,10302,2369,382264.4209666122,10302,47.0,5.0,23.0,5.0,2.0,0.0,62.0,1.0,5.0,13.0,0.0,2.0,178.0,0.0,24.0,5.0,4.0,17.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,51.0,91.0,19.0,4.0,201.0,105.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,21.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,187.0,6.0,4.0,12.0,8.0,6.0,6.0,21.0,0.0,0.0,33.0,7.0,0.0,0.0,14.0,66.0,20.0,16.0,8.0,42.0,12.0,0.0,93.0,9.0,5.0,5.0,52.0,6.0,48.0,0.0,5.0,25.0,12.0,0.0,0.0,3.0,201.0,0.0,0.0,0.0,42.0,0.0,1.0,172.0,0.0,0.0,0.0,22.0,10.0,17.0,0.0,4.0,4.0,32.0,0.0,0.0,3.0,0.0,3.0,31.0,53.0,2.0,2.0,1.0,0.0,1.0,13.0,1.0,2.0,2.0,0.0,3.0
45,10303,3238,389254.47312760056,10303,50.0,1.0,20.0,4.0,5.0,1.0,51.0,0.0,10.0,9.0,1.0,0.0,381.0,0.0,26.0,0.0,1.0,10.0,0.0,3.0,7.0,1.0,4.0,0.0,3.0,0.0,1.0,63.0,86.0,37.0,20.0,174.0,42.0,1.0,1.0,4.0,0.0,1.0,15.0,1.0,0.0,8.0,100.0,1.0,0.0,1.0,21.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,325.0,15.0,2.0,37.0,0.0,42.0,1.0,6.0,14.0,1.0,46.0,16.0,2.0,0.0,7.0,27.0,37.0,15.0,2.0,49.0,23.0,0.0,283.0,14.0,4.0,0.0,45.0,7.0,49.0,0.0,10.0,17.0,2.0,11.0,0.0,0.0,158.0,0.0,0.0,1.0,105.0,0.0,0.0,197.0,0.0,7.0,0.0,11.0,1.0,30.0,0.0,1.0,16.0,51.0,0.0,4.0,0.0,0.0,2.0,22.0,116.0,0.0,0.0,3.0,0.0,25.0,5.0,4.0,1.0,12.0,0.0,9.0
46,10304,5855,504607.6390317052,10304,86.0,0.0,18.0,22.0,15.0,0.0,68.0,6.0,20.0,33.0,0.0,0.0,627.0,0.0,22.0,2.0,3.0,8.0,0.0,11.0,0.0,0.0,5.0,2.0,0.0,14.0,0.0,81.0,264.0,33.0,7.0,696.0,231.0,1.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,7.0,62.0,1.0,0.0,6.0,10.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,441.0,7.0,7.0,30.0,5.0,89.0,0.0,3.0,1.0,0.0,83.0,0.0,3.0,0.0,25.0,72.0,68.0,100.0,1.0,65.0,44.0,0.0,273.0,23.0,10.0,8.0,185.0,7.0,16.0,0.0,5.0,54.0,9.0,12.0,3.0,0.0,559.0,2.0,0.0,0.0,174.0,0.0,1.0,279.0,0.0,4.0,1.0,20.0,2.0,40.0,1.0,2.0,23.0,106.0,0.0,0.0,1.0,3.0,25.0,54.0,167.0,37.0,0.0,5.0,1.0,44.0,9.0,1.0,8.0,5.0,4.0,12.0
47,10305,6855,458642.42117647064,10305,67.0,11.0,25.0,12.0,15.0,0.0,57.0,1.0,27.0,24.0,1.0,0.0,836.0,1.0,44.0,2.0,9.0,27.0,0.0,30.0,2.0,0.0,1.0,1.0,3.0,20.0,0.0,74.0,164.0,24.0,1.0,488.0,201.0,0.0,0.0,2.0,1.0,2.0,26.0,0.0,1.0,6.0,169.0,2.0,0.0,7.0,8.0,10.0,0.0,8.0,20.0,1.0,10.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,520.0,5.0,7.0,58.0,6.0,144.0,2.0,9.0,0.0,1.0,98.0,8.0,3.0,4.0,23.0,98.0,51.0,85.0,9.0,117.0,65.0,2.0,356.0,26.0,4.0,1.0,77.0,16.0,122.0,1.0,13.0,78.0,4.0,8.0,1.0,1.0,708.0,1.0,2.0,4.0,225.0,2.0,0.0,386.0,0.0,7.0,0.0,4.0,1.0,32.0,0.0,5.0,29.0,169.0,1.0,4.0,1.0,0.0,46.0,56.0,306.0,75.0,1.0,5.0,9.0,9.0,3.0,10.0,18.0,27.0,0.0,15.0
48,10306,13030,486163.9851610568,10306,145.0,10.0,81.0,11.0,45.0,0.0,121.0,2.0,28.0,101.0,9.0,0.0,1550.0,5.0,94.0,5.0,14.0,29.0,4.0,35.0,0.0,2.0,18.0,6.0,3.0,31.0,7.0,122.0,277.0,70.0,8.0,2455.0,596.0,18.0,0.0,2.0,3.0,0.0,12.0,1.0,3.0,22.0,113.0,4.0,0.0,12.0,57.0,20.0,1.0,23.0,47.0,16.0,15.0,0.0,13.0,7.0,6.0,1.0,5.0,6.0,642.0,13.0,32.0,78.0,10.0,238.0,1.0,87.0,8.0,3.0,123.0,16.0,14.0,3.0,58.0,88.0,105.0,164.0,11.0,46.0,66.0,2.0,269.0,19.0,20.0,7.0,163.0,19.0,240.0,4.0,35.0,88.0,6.0,38.0,14.0,7.0,903.0,5.0,1.0,0.0,162.0,7.0,4.0,708.0,0.0,16.0,4.0,21.0,18.0,53.0,4.0,4.0,44.0,625.0,0.0,3.0,3.0,3.0,39.0,123.0,600.0,88.0,6.0,11.0,3.0,37.0,1.0,14.0,16.0,30.0,9.0,23.0
49,10307,5451,568355.0517848164,10307,22.0,0.0,16.0,1.0,1.0,1.0,39.0,0.0,5.0,24.0,0.0,0.0,2307.0,0.0,11.0,1.0,0.0,13.0,0.0,4.0,0.0,0.0,8.0,0.0,1.0,5.0,1.0,27.0,45.0,12.0,0.0,145.0,200.0,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,30.0,0.0,0.0,1.0,26.0,0.0,6.0,5.0,7.0,3.0,10.0,0.0,1.0,8.0,0.0,0.0,18.0,0.0,219.0,1.0,18.0,7.0,5.0,162.0,1.0,4.0,23.0,0.0,24.0,1.0,1.0,1.0,8.0,15.0,8.0,136.0,4.0,10.0,15.0,0.0,61.0,1.0,1.0,1.0,73.0,4.0,93.0,0.0,2.0,19.0,0.0,2.0,2.0,0.0,211.0,0.0,0.0,0.0,74.0,1.0,5.0,482.0,3.0,0.0,3.0,4.0,0.0,16.0,1.0,6.0,11.0,142.0,0.0,0.0,0.0,1.0,40.0,43.0,272.0,11.0,2.0,4.0,0.0,16.0,0.0,3.0,2.0,4.0,0.0,3.0
50,10308,7116,442658.80333450745,10308,50.0,0.0,22.0,1.0,18.0,0.0,38.0,2.0,21.0,25.0,8.0,0.0,1271.0,1.0,17.0,0.0,4.0,8.0,0.0,41.0,0.0,2.0,17.0,1.0,0.0,5.0,1.0,52.0,118.0,16.0,0.0,573.0,317.0,2.0,1.0,0.0,0.0,1.0,14.0,0.0,2.0,15.0,37.0,0.0,0.0,2.0,36.0,19.0,1.0,2.0,24.0,4.0,6.0,0.0,1.0,1.0,6.0,4.0,2.0,2.0,184.0,4.0,11.0,34.0,4.0,186.0,1.0,15.0,3.0,2.0,35.0,15.0,1.0,0.0,13.0,54.0,14.0,163.0,1.0,21.0,28.0,3.0,323.0,2.0,2.0,4.0,79.0,4.0,150.0,0.0,15.0,40.0,1.0,4.0,2.0,0.0,528.0,1.0,2.0,0.0,86.0,0.0,1.0,625.0,0.0,15.0,1.0,5.0,19.0,9.0,0.0,2.0,11.0,524.0,0.0,1.0,1.0,5.0,20.0,28.0,587.0,13.0,3.0,8.0,0.0,8.0,0.0,4.0,25.0,19.0,4.0,22.0
51,10309,12650,570296.5163551401,10309,40.0,1.0,18.0,5.0,3.0,2.0,95.0,6.0,22.0,154.0,3.0,0.0,4792.0,5.0,49.0,7.0,11.0,45.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,13.0,1.0,77.0,123.0,4.0,0.0,381.0,599.0,2.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,6.0,23.0,4.0,0.0,1.0,42.0,9.0,2.0,7.0,56.0,1.0,13.0,0.0,4.0,8.0,2.0,1.0,3.0,2.0,481.0,1.0,1.0,17.0,24.0,163.0,3.0,16.0,4.0,0.0,69.0,0.0,3.0,0.0,19.0,118.0,23.0,526.0,7.0,34.0,14.0,1.0,392.0,4.0,0.0,2.0,171.0,9.0,246.0,0.0,15.0,51.0,9.0,9.0,1.0,0.0,479.0,2.0,0.0,0.0,159.0,1.0,1.0,894.0,2.0,3.0,0.0,1.0,8.0,31.0,1.0,1.0,6.0,565.0,0.0,0.0,0.0,15.0,127.0,40.0,562.0,14.0,1.0,3.0,1.0,15.0,1.0,3.0,18.0,23.0,5.0,5.0
52,10310,3629,421146.1006153334,10310,39.0,3.0,45.0,8.0,19.0,1.0,90.0,1.0,20.0,25.0,0.0,0.0,323.0,1.0,36.0,4.0,33.0,29.0,0.0,1.0,0.0,0.0,16.0,0.0,11.0,7.0,3.0,67.0,166.0,6.0,0.0,436.0,123.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,18.0,69.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,15.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,278.0,0.0,0.0,58.0,3.0,84.0,10.0,6.0,1.0,0.0,44.0,0.0,1.0,0.0,22.0,48.0,31.0,20.0,7.0,11.0,28.0,0.0,91.0,20.0,12.0,2.0,111.0,7.0,27.0,0.0,3.0,30.0,3.0,2.0,1.0,0.0,258.0,0.0,0.0,0.0,59.0,0.0,1.0,264.0,1.0,7.0,0.0,3.0,1.0,39.0,1.0,8.0,18.0,57.0,0.0,0.0,0.0,0.0,8.0,4.0,96.0,13.0,2.0,7.0,5.0,3.0,2.0,0.0,2.0,0.0,3.0,8.0
53,10312,22186,491620.5131571689,10312,95.0,8.0,56.0,11.0,18.0,1.0,179.0,5.0,43.0,132.0,4.0,1.0,6273.0,1.0,69.0,8.0,6.0,38.0,0.0,18.0,0.0,0.0,25.0,8.0,3.0,29.0,3.0,102.0,234.0,38.0,1.0,1055.0,824.0,17.0,1.0,5.0,1.0,7.0,27.0,0.0,0.0,19.0,71.0,2.0,0.0,16.0,308.0,28.0,2.0,11.0,21.0,5.0,14.0,1.0,13.0,13.0,2.0,1.0,16.0,5.0,784.0,4.0,23.0,81.0,2.0,355.0,5.0,50.0,8.0,3.0,117.0,8.0,6.0,1.0,27.0,126.0,58.0,815.0,5.0,50.0,47.0,4.0,1042.0,17.0,8.0,12.0,299.0,5.0,1104.0,2.0,26.0,44.0,19.0,11.0,6.0,7.0,1234.0,3.0,1.0,0.0,273.0,6.0,1.0,1677.0,4.0,49.0,13.0,15.0,16.0,39.0,24.0,3.0,19.0,1086.0,0.0,1.0,4.0,2.0,132.0,156.0,1342.0,9.0,1.0,3.0,1.0,26.0,2.0,11.0,47.0,26.0,19.0,36.0
54,10314,16905,483258.8302040153,10314,116.0,7.0,138.0,55.0,111.0,1.0,113.0,2.0,57.0,78.0,34.0,4.0,2004.0,2.0,172.0,13.0,10.0,47.0,0.0,54.0,0.0,5.0,70.0,0.0,14.0,24.0,16.0,107.0,534.0,87.0,20.0,1681.0,638.0,3.0,0.0,10.0,0.0,2.0,47.0,0.0,3.0,52.0,176.0,3.0,0.0,5.0,47.0,37.0,8.0,11.0,21.0,4.0,8.0,1.0,7.0,12.0,3.0,5.0,22.0,4.0,729.0,31.0,51.0,89.0,16.0,296.0,6.0,183.0,1.0,6.0,201.0,7.0,1.0,0.0,67.0,122.0,153.0,291.0,34.0,145.0,72.0,4.0,738.0,6.0,29.0,9.0,307.0,28.0,484.0,0.0,10.0,97.0,16.0,18.0,4.0,3.0,1489.0,10.0,0.0,2.0,317.0,2.0,8.0,1400.0,1.0,47.0,1.0,47.0,14.0,81.0,20.0,8.0,43.0,586.0,1.0,4.0,1.0,5.0,67.0,191.0,761.0,38.0,8.0,8.0,3.0,21.0,17.0,3.0,12.0,37.0,1.0,117.0
55,10451,2450,2651730.903183024,10451,6.0,1.0,60.0,5.0,11.0,0.0,64.0,0.0,20.0,6.0,0.0,0.0,145.0,0.0,40.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,8.0,264.0,3.0,0.0,230.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,146.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,16.0,21.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,42.0,28.0,18.0,5.0,9.0,9.0,0.0,331.0,5.0,4.0,0.0,110.0,0.0,51.0,0.0,4.0,71.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,20.0,3.0,0.0,94.0,0.0,0.0,0.0,5.0,13.0,0.0,10.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,48.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0
56,10452,3320,967533.3790589796,10452,6.0,0.0,66.0,3.0,3.0,0.0,60.0,6.0,19.0,9.0,0.0,0.0,244.0,0.0,74.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,34.0,0.0,2.0,3.0,0.0,3.0,213.0,14.0,0.0,244.0,17.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,14.0,200.0,1.0,0.0,0.0,11.0,4.0,0.0,1.0,9.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,101.0,12.0,51.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,102.0,17.0,29.0,2.0,25.0,30.0,0.0,526.0,2.0,13.0,0.0,86.0,0.0,40.0,0.0,1.0,74.0,0.0,1.0,1.0,0.0,321.0,0.0,1.0,0.0,33.0,0.0,0.0,48.0,0.0,0.0,0.0,29.0,15.0,10.0,4.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,0.0,13.0,0.0,1.0,1.0,0.0,15.0,18.0,0.0,14.0
57,10453,3050,828037.1285296981,10453,6.0,0.0,104.0,16.0,12.0,0.0,128.0,0.0,18.0,14.0,9.0,0.0,211.0,2.0,47.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,9.0,231.0,15.0,0.0,134.0,41.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,80.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,122.0,0.0,37.0,6.0,3.0,3.0,0.0,38.0,0.0,0.0,6.0,24.0,0.0,0.0,1.0,90.0,18.0,21.0,6.0,23.0,23.0,1.0,506.0,7.0,4.0,3.0,172.0,1.0,35.0,0.0,4.0,64.0,0.0,0.0,1.0,0.0,215.0,0.0,0.0,1.0,15.0,0.0,0.0,44.0,0.0,1.0,0.0,30.0,25.0,3.0,15.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,52.0,40.0,2.0,3.0,5.0,0.0,7.0,3.0,0.0,3.0,10.0,0.0,1.0
58,10454,1755,903566.6648841356,10454,11.0,5.0,45.0,6.0,5.0,0.0,87.0,1.0,4.0,14.0,0.0,1.0,99.0,0.0,71.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,2.0,8.0,92.0,21.0,0.0,120.0,8.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,104.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,94.0,11.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,74.0,2.0,21.0,0.0,0.0,22.0,0.0,232.0,2.0,1.0,0.0,76.0,0.0,18.0,0.0,17.0,61.0,0.0,1.0,2.0,0.0,97.0,1.0,0.0,0.0,7.0,1.0,0.0,48.0,0.0,0.0,1.0,15.0,2.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0
59,10455,2044,780666.8997304583,10455,16.0,0.0,51.0,2.0,5.0,0.0,75.0,0.0,11.0,8.0,0.0,0.0,140.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,3.0,126.0,5.0,0.0,118.0,18.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,17.0,77.0,1.0,0.0,3.0,27.0,2.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,74.0,1.0,47.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,10.0,45.0,0.0,11.0,10.0,0.0,284.0,12.0,0.0,0.0,112.0,0.0,31.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,6.0,0.0,0.0,53.0,0.0,0.0,0.0,17.0,15.0,2.0,6.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,6.0,17.0,6.0,3.0,16.0,4.0,1.0,0.0,0.0,3.0,4.0,5.0,0.0,11.0
60,10456,4085,705923.6805424156,10456,37.0,2.0,98.0,20.0,19.0,0.0,76.0,4.0,23.0,11.0,0.0,0.0,282.0,2.0,86.0,0.0,7.0,3.0,0.0,3.0,2.0,0.0,19.0,0.0,12.0,0.0,1.0,25.0,278.0,31.0,7.0,335.0,22.0,1.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,41.0,194.0,0.0,0.0,0.0,18.0,2.0,0.0,3.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,183.0,1.0,46.0,28.0,1.0,1.0,2.0,18.0,1.0,0.0,44.0,1.0,0.0,0.0,11.0,137.0,24.0,97.0,1.0,34.0,33.0,0.0,587.0,2.0,6.0,1.0,154.0,4.0,23.0,0.0,4.0,65.0,3.0,16.0,0.0,0.0,134.0,0.0,0.0,0.0,26.0,0.0,2.0,99.0,0.0,1.0,0.0,5.0,10.0,15.0,20.0,7.0,29.0,27.0,0.0,0.0,1.0,0.0,13.0,41.0,30.0,4.0,0.0,5.0,2.0,0.0,1.0,0.0,17.0,9.0,0.0,20.0
61,10457,4175,800006.6924851681,10457,33.0,6.0,119.0,6.0,17.0,3.0,89.0,4.0,22.0,13.0,2.0,0.0,218.0,2.0,94.0,4.0,5.0,7.0,0.0,11.0,0.0,0.0,21.0,0.0,3.0,2.0,0.0,32.0,277.0,32.0,11.0,300.0,65.0,13.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,34.0,143.0,0.0,0.0,0.0,11.0,3.0,0.0,4.0,21.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,12.0,8.0,129.0,1.0,42.0,8.0,0.0,10.0,0.0,37.0,3.0,1.0,9.0,1.0,4.0,1.0,8.0,109.0,18.0,76.0,12.0,29.0,37.0,0.0,607.0,10.0,13.0,6.0,193.0,0.0,23.0,2.0,1.0,190.0,1.0,0.0,0.0,0.0,220.0,0.0,0.0,12.0,20.0,0.0,0.0,109.0,1.0,19.0,0.0,41.0,10.0,1.0,8.0,1.0,36.0,18.0,0.0,9.0,2.0,0.0,7.0,62.0,23.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,16.0,16.0,0.0,18.0
62,10458,3405,1004174.7107142856,10458,26.0,0.0,82.0,6.0,14.0,2.0,99.0,3.0,27.0,9.0,1.0,0.0,145.0,1.0,93.0,1.0,1.0,2.0,2.0,14.0,0.0,0.0,10.0,0.0,13.0,2.0,1.0,57.0,198.0,49.0,2.0,188.0,107.0,1.0,1.0,0.0,0.0,1.0,13.0,0.0,1.0,5.0,134.0,3.0,0.0,0.0,0.0,10.0,0.0,2.0,12.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,84.0,0.0,18.0,9.0,2.0,1.0,2.0,8.0,4.0,1.0,13.0,7.0,4.0,0.0,10.0,204.0,14.0,83.0,0.0,15.0,14.0,0.0,538.0,6.0,2.0,7.0,132.0,2.0,14.0,6.0,5.0,89.0,1.0,1.0,2.0,2.0,246.0,0.0,0.0,1.0,12.0,0.0,1.0,39.0,0.0,2.0,0.0,9.0,7.0,5.0,5.0,7.0,29.0,15.0,0.0,2.0,0.0,0.0,19.0,59.0,24.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,17.0,2.0,50.0
63,10459,3078,603499.0654824104,10459,25.0,3.0,37.0,2.0,26.0,0.0,50.0,0.0,26.0,16.0,0.0,0.0,271.0,1.0,108.0,2.0,0.0,0.0,2.0,6.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,9.0,283.0,9.0,4.0,139.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,118.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,98.0,1.0,65.0,20.0,0.0,2.0,0.0,21.0,1.0,0.0,29.0,7.0,0.0,0.0,7.0,146.0,27.0,67.0,0.0,10.0,30.0,0.0,503.0,0.0,3.0,0.0,166.0,1.0,0.0,0.0,7.0,60.0,0.0,1.0,0.0,0.0,93.0,1.0,0.0,0.0,16.0,0.0,1.0,94.0,0.0,1.0,0.0,12.0,3.0,10.0,13.0,5.0,22.0,11.0,0.0,0.0,0.0,0.0,9.0,43.0,28.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,6.0
64,10460,3261,733236.4599353216,10460,15.0,0.0,40.0,2.0,28.0,1.0,100.0,0.0,19.0,18.0,1.0,0.0,206.0,0.0,62.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,5.0,0.0,0.0,19.0,260.0,13.0,0.0,147.0,28.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,12.0,134.0,0.0,0.0,1.0,35.0,4.0,0.0,1.0,66.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,137.0,0.0,20.0,12.0,16.0,1.0,0.0,16.0,1.0,0.0,16.0,4.0,6.0,1.0,6.0,107.0,28.0,50.0,9.0,18.0,15.0,0.0,470.0,10.0,6.0,5.0,214.0,4.0,54.0,0.0,2.0,36.0,2.0,4.0,1.0,1.0,189.0,0.0,0.0,0.0,11.0,0.0,0.0,60.0,0.0,1.0,0.0,15.0,23.0,8.0,8.0,0.0,53.0,24.0,0.0,0.0,0.0,0.0,12.0,58.0,27.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,43.0
65,10461,5636,662084.5341823057,10461,51.0,2.0,73.0,7.0,19.0,0.0,132.0,5.0,34.0,43.0,2.0,0.0,327.0,3.0,78.0,0.0,3.0,10.0,0.0,9.0,0.0,0.0,27.0,0.0,4.0,11.0,6.0,73.0,241.0,17.0,17.0,703.0,420.0,1.0,1.0,0.0,0.0,7.0,13.0,0.0,0.0,12.0,94.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,14.0,1.0,7.0,0.0,2.0,2.0,0.0,3.0,2.0,24.0,315.0,0.0,47.0,35.0,1.0,45.0,2.0,40.0,6.0,0.0,37.0,8.0,6.0,5.0,5.0,153.0,40.0,107.0,9.0,28.0,64.0,0.0,283.0,16.0,23.0,0.0,329.0,1.0,27.0,2.0,13.0,73.0,0.0,3.0,5.0,0.0,447.0,4.0,0.0,4.0,41.0,0.0,0.0,179.0,1.0,3.0,0.0,8.0,4.0,24.0,4.0,3.0,45.0,81.0,0.0,0.0,0.0,4.0,46.0,47.0,86.0,30.0,3.0,3.0,0.0,7.0,3.0,6.0,4.0,16.0,1.0,37.0
66,10462,4234,197014.8167406093,10462,26.0,0.0,52.0,10.0,13.0,1.0,132.0,1.0,15.0,38.0,5.0,0.0,192.0,0.0,50.0,1.0,6.0,36.0,0.0,21.0,3.0,0.0,16.0,0.0,3.0,4.0,9.0,31.0,135.0,13.0,2.0,327.0,234.0,2.0,1.0,0.0,0.0,2.0,19.0,1.0,0.0,14.0,100.0,4.0,0.0,3.0,1.0,13.0,0.0,0.0,31.0,2.0,14.0,0.0,7.0,2.0,2.0,0.0,0.0,8.0,167.0,8.0,48.0,14.0,0.0,16.0,2.0,15.0,3.0,0.0,18.0,6.0,2.0,0.0,1.0,142.0,35.0,88.0,4.0,33.0,42.0,1.0,467.0,5.0,9.0,0.0,229.0,0.0,47.0,1.0,5.0,78.0,4.0,4.0,1.0,0.0,323.0,1.0,0.0,0.0,35.0,0.0,0.0,178.0,1.0,1.0,5.0,16.0,11.0,17.0,18.0,0.0,36.0,25.0,0.0,0.0,0.0,0.0,34.0,81.0,48.0,13.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,6.0,0.0,87.0
